p_id,wave_num,time_glbcc
R3KIPH54262,17,7
R3KIPH54316,17,22
R3KIPH54320,17,36
R3KIPH54493,17,8
R3KIPH54514,17,13
R3KIPH54668,17,7
R3KIPH55123,17,13
R3KIPH55212,17,10
R3KIPH55349,17,11
R3KIPH55448,17,19
R3KIPH55943,17,15
R3KIPH56113,17,16
R3KIPH56262,17,15
R3KIPH56275,17,17
R3KIPH56335,17,31
R3KIPH56609,17,8
R3KIPH56659,17,7
R3KIPH56777,17,19
R3KIPH57112,17,41
R3KIPH57295,17,45
R3KIPH57518,17,24
R3KIPH57590,17,12
R3KIPH57923,17,13
R3KIPH57982,17,44
R3KIPH58062,17,26
R3KIPH58063,17,13
R3KIPH58160,17,7
R3KIPH58626,17,43
R3KIPH58629,17,20
R3KIPH58687,17,19
R3KIPH58741,17,12
R3KIPH58899,17,15
R3KIPH59189,17,18
R3KIPH59474,17,23
R3KIPH59500,17,13
R3KIPH59574,17,13
R3KIPH59605,17,44
R3KIPH59626,17,6
R3KIPH59902,17,7
R3KIPH59960,17,27
R3KIPH60049,17,20
R3KIPH60407,17,12
R3KIPH60618,17,26
R3KIPH60718,17,16
R3KIPH60751,17,12
R3KIPH60882,17,28
R3KIPH61101,17,9
R3KIPH61119,17,8
R3KIPH61353,17,24
R3KIPH61497,17,12
R3KIPH61627,17,20
R3KIPH61709,17,21
R3KIPH61725,17,18
R3KIPH61726,17,30
R3KIPH61839,17,12
R3KIPH61856,17,11
R3KIPH61884,17,15
R3KIPH61908,17,31
R3KIPH61926,17,29
R3KIPH62152,17,23
R3KIPH62184,17,8
R3KIPH62210,17,21
R3KIPH62379,17,15
R3OKNM10292,17,20
R3OKNM10320,17,19
R3OKNM10811,17,11
R3OKNM10814,17,81
R3OKNM11079,17,8
R3OKNM11089,17,5
R3OKNM11176,17,47
R3OKNM12403,17,12
R3OKNM12466,17,7
R3OKNM13493,17,17
R3OKNM13505,17,15
R3OKNM13664,17,13
R3OKNM151,17,12
R3OKNM15562,17,6
R3OKNM16690,17,20
R3OKNM17192,17,9
R3OKNM18152,17,7
R3OKNM18165,17,7
R3OKNM19042,17,15
R3OKNM19342,17,7
R3OKNM19362,17,86
R3OKNM20079,17,9
r3oknm20247,17,10
R3OKNM20294,17,14
R3OKNM20302,17,10
R3OKNM21673,17,15
R3OKNM21840,17,15
R3OKNM21901,17,9
R3OKNM21961,17,9
R3OKNM21986,17,4
R3OKNM23092,17,7
R3OKNM24150,17,14
R3OKNM24486,17,12
R3OKNM24512,17,19
R3OKNM24522,17,20
R3OKNM256,17,17
R3OKNM2657,17,10
R3OKNM3351,17,11
R3OKNM3357,17,17
R3oknm3451,17,5
R3OKNM3459,17,8
R3OKNM3533,17,10
R3OKNM3650,17,14
R3OKNM3669,17,11
R3OKNM3696,17,9
R3OKNM3882,17,5
R3OKNM4055,17,11
R3OKNM4093,17,5
R3OKNM4270,17,64
R3OKNM4369,17,12
R3OKNM4397,17,10
R3OKNM4498,17,12
R3OKPH10059,17,13
R3OKPH10288,17,8
R3OKPH10996,17,34
R3OKPH11166,17,7
R3OKPH11177,17,17
R3OKPH12500,17,22
r3okph13422,17,10
R3OKPH13445,17,12
R3OKPH13649,17,16
R3OKPH153,17,18
R3OKPH15342,17,11
R3OKPH15654,17,17
R3OKPH15743,17,25
R3OKPH15749,17,10
R3OKPH15778,17,16
R3OKPH15809,17,13
R3OKPH15938,17,33
R3OKPH16046,17,40
R3OKPH16235,17,51
R3OKPH16419,17,18
R3OKPH16504,17,16
R3OKPH16620,17,94
R3OKPH16723,17,28
R3OKPH169,17,19
R3OKPH16984,17,22
R3OKPH16997,17,19
R3OKPH17002,17,14
R3OKPH17230,17,19
R3OKPH17541,17,6
R3OKPH17677,17,18
R3OKPH17721,17,36
R3OKPH17734,17,5
R3OKPH17787,17,30
R3OKPH17833,17,9
R3OKPH17877,17,37
R3OKPH17971,17,13
R3OKPH18010,17,37
R3OKPH18115,17,32
R3OKPH18122,17,19
R3OKPH18346,17,11
R3OKPH18356,17,18
R3OKPH18532,17,9
R3OKPH18539,17,13
R3OKPH18707,17,14
R3OKPH18777,17,21
R3OKPH18815,17,14
R3OKPH18889,17,31
R3OKPH18991,17,19
R3OKPH19054,17,12
R3OKPH19063,17,20
R3OKPH19079,17,9
R3OKPH19142,17,12
R3OKPH19288,17,18
R3OKPH19378,17,18
R3OKPH19416,17,12
R3OKPH19674,17,14
R3OKPH19956,17,26
R3OKPH20031,17,9
R3OKPH20205,17,22
R3OKPH20223,17,22
R3OKPH20349,17,13
R3OKPH20360,17,18
R3OKPH20385,17,15
R3OKPH20963,17,11
R3OKPH21166,17,4
R3OKPH21212,17,19
R3OKPH21343,17,93
R3OKPH21375,17,5
R3OKPH21634,17,12
R3OKPH21636,17,16
R3OKPH21757,17,23
R3OKPH21773,17,14
R3OKPH21882,17,12
R3OKPH21948,17,17
R3OKPH22273,17,13
R3OKPH22329,17,12
R3OKPH22872,17,6
R3OKPH22890,17,10
R3OKPH23017,17,13
R3OKPH23097,17,12
R3OKPH23117,17,50
R3OKPH23526,17,6
R3OKPH23564,17,14
R3OKPH23907,17,20
R3OKPH24106,17,13
R3OKPH24120,17,11
R3OKPH24138,17,11
R3OKPH24153,17,11
R3OKPH245,17,8
R3OKPH24567,17,9
R3OKPH2828,17,15
R3OKPH2829,17,12
R3OKPH2939,17,45
R3OKPH2999,17,18
R3OKPH3408,17,35
R3OKPH347,17,11
R3OKPH3524,17,22
R3OKPH3589,17,20
R3OKPH3642,17,13
R3OKPH3689,17,13
R3OKPH3747,17,11
R3OKPH3773,17,13
R3OKPH3809,17,5
R3OKPH3817,17,13
R3OKPH3927,17,9
R3OKPH3928,17,16
R3OKPH4086,17,17
R3OKPH4220,17,30
R3OKPH4277,17,14
R3OKPH4318,17,14
R3OKPH4408,17,11
R3OKPH452,17,7
R3OKPH4544,17,15
R3OKPH4545,17,10
R3OKPH477,17,18
R3OKPH60449,17,15
R3OKPH60543,17,25
R3OKPH60561,17,13
R3OKPH60564,17,39
R3OKPH60611,17,8
R3OKPH60761,17,9
R3OKPH60824,17,17
R3OKPH60880,17,34
R3OKPH60885,17,21
R3OKPH60897,17,41
R3OKPH60909,17,9
R3OKPH60910,17,16
R3OKPH60911,17,9
R3OKPH61016,17,8
R3OKPH61050,17,7
R3OKPH61066,17,8
R3OKPH61070,17,10
R3OKPH61119,17,25
R3OKPH61177,17,15
R3OKPH61279,17,11
R3OKPH61355,17,14
R3OKPH61393,17,21
R3OKPH61415,17,6
R3OKPH61591,17,16
R3OKPH61619,17,6
R3OKPH61621,17,12
R3OKPH61692,17,15
R3OKPH61694,17,19
R3OKPH61704,17,19
R3OKPH61758,17,8
R3OKPH61773,17,14
R3OKPH61838,17,27
R3OKPH61977,17,15
R3OKPH62012,17,26
R3OKPH62093,17,21
R3OKPH62135,17,6
R3OKPH62201,17,26
R3OKPH62307,17,22
R3OKPH62386,17,15
R3OKPH62416,17,30
R3OKPH62507,17,34
R3OKPH62524,17,8
R3OKPH62600,17,9
R3OKPH62677,17,11
R3OKPH62800,17,9
R3OKPH62917,17,16
R3OKPH62921,17,29
R3OKPH63085,17,13
R3OKPH63440,17,21
R3OKPH63548,17,14
R3OKPH63644,17,12
R3OKPH63648,17,7
R3OKPH63711,17,12
R3OKPH63862,17,10
R3OKPH64033,17,15
R3OKPH64040,17,6
R3OKPH64107,17,10
R3OKPH64136,17,35
R3OKPH64159,17,9
R3OKPH9773,17,18
R3PANM37104,17,11
R3PANM37105,17,13
R3PANM37539,17,8
R3PANM37931,17,10
R3PANM38564,17,14
r3panm39049,17,12
R3PANM39105,17,20
R3PANM39996,17,6
R3PANM40000,17,18
R3PANM40088,17,16
R3PANM40601,17,6
R3PANM40969,17,11
R3PANM41615,17,38
R3PANM41617,17,31
R3PANM42061,17,14
R3PANM42351,17,25
R3PANM42526,17,9
R3PANM42534,17,22
R3PANM42951,17,10
R3PANM43018,17,8
R3PANM43177,17,8
R3PANM43481,17,25
r3panm44158,17,11
R3PANM44167,17,17
R3PANM44183,17,12
R3PANM44692,17,17
R3PANM44756,17,17
R3PANM44773,17,9
R3PANM44814,17,22
R3PANM45215,17,10
R3PANM45544,17,19
R3PANM46085,17,4
R3PANM46250,17,20
R3PANM46431,17,6
R3PANM46525,17,6
R3PANM47304,17,12
R3PANM48769,17,16
R3PANM48911,17,11
R3PANM49002,17,9
R3PANM49285,17,9
R3PANM49525,17,26
R3PANM49534,17,12
R3PANO36848,17,10
R3PANO38845,17,8
R3PANO39197,17,18
R3PANO40600,17,12
R3PANO43103,17,9
R3PANO44064,17,19
R3PANO44633,17,17
R3PAPH36831,17,30
R3PAPH37026,17,4
R3PAPH37037,17,22
R3PAPH37095,17,49
R3PAPH37158,17,6
R3PAPH37184,17,17
R3PAPH37191,17,7
R3PAPH37212,17,20
R3PAPH37315,17,31
R3PAPH37795,17,16
R3PAPH37824,17,32
R3PAPH37841,17,8
R3PAPH37855,17,10
R3PAPH37999,17,17
R3PAPH38101,17,21
R3PAPH38721,17,20
R3PAPH38768,17,28
R3PAPH38787,17,7
R3PAPH38821,17,15
R3PAPH39236,17,12
R3PAPH39813,17,17
R3PAPH40137,17,11
R3PAPH40152,17,33
R3PAPH40324,17,16
R3PAPH40390,17,12
R3PAPH40465,17,9
R3PAPH40494,17,18
R3PAPH40676,17,16
R3PAPH40684,17,12
R3PAPH41029,17,13
R3PAPH41035,17,27
R3PAPH41138,17,19
R3PAPH41187,17,12
R3PAPH41392,17,6
R3PAPH41452,17,7
R3PAPH41560,17,16
R3PAPH41631,17,9
R3PAPH41687,17,10
R3PAPH42776,17,11
R3PAPH42786,17,44
R3PAPH42807,17,35
R3PAPH42861,17,29
R3PAPH42905,17,7
R3PAPH43032,17,12
R3PAPH43048,17,16
R3PAPH43053,17,5
R3PAPH43065,17,29
R3PAPH43122,17,6
R3PAPH43209,17,23
R3PAPH43227,17,8
R3PAPH43279,17,6
R3PAPH43554,17,23
R3PAPH43825,17,29
R3PAPH43853,17,8
R3PAPH43925,17,11
R3PAPH43956,17,13
R3PAPH43979,17,12
R3PAPH44478,17,4
R3PAPH44601,17,10
R3PAPH44643,17,19
R3PAPH44930,17,19
R3PAPH44975,17,7
R3PAPH45128,17,11
R3PAPH45184,17,12
R3PAPH45205,17,7
R3PAPH45239,17,13
R3PAPH45266,17,12
R3PAPH45346,17,10
R3PAPH45354,17,16
R3PAPH45409,17,12
R3PAPH45535,17,13
R3PAPH45677,17,27
R3PAPH45821,17,48
R3PAPH45823,17,5
R3PAPH45868,17,8
R3PAPH45965,17,11
R3PAPH46020,17,8
R3PAPH46076,17,8
R3PAPH46191,17,20
R3PAPH46196,17,8
R3PAPH46206,17,11
R3PAPH46275,17,12
R3PAPH46280,17,8
R3PAPH46524,17,12
R3PAPH46565,17,14
R3PAPH46566,17,16
R3PAPH46602,17,8
R3PAPH46790,17,10
R3PAPH46931,17,4
R3PAPH47031,17,15
R3PAPH47096,17,17
R3PAPH47140,17,22
R3PAPH47150,17,14
R3PAPH47687,17,25
R3PAPH48330,17,13
R3PAPH48679,17,27
R3PAPH48994,17,12
R3PAPH48995,17,38
R3PAPH49227,17,36
R3PAPH49412,17,21
R3PAPH49471,17,11
R3PAPH49548,17,19
R3PAPH60318,17,11
R3PAPH60368,17,26
R3PAPH60371,17,90
R3PAPH60382,17,26
R3PAPH60395,17,6
R3PAPH60417,17,20
R3PAPH60425,17,5
R3PAPH60464,17,7
R3PAPH60509,17,18
R3PAPH60548,17,11
R3PAPH60554,17,10
R3PAPH60583,17,17
R3PAPH60584,17,7
R3PAPH60628,17,18
R3PAPH60660,17,11
R3PAPH60672,17,48
R3PAPH60697,17,10
R3PAPH60701,17,6
R3PAPH60764,17,8
R3PAPH60767,17,17
R3PAPH60768,17,52
R3PAPH60775,17,8
R3PAPH60821,17,8
R3PAPH60823,17,7
R3PAPH60832,17,4
R3PAPH60867,17,6
R3PAPH60897,17,17
R3PAPH60899,17,37
R3PAPH60959,17,11
R3PAPH60989,17,22
R3PAPH61024,17,9
R3PAPH61038,17,103
R3PAPH61061,17,8
R3PAPH61107,17,23
R3PAPH61159,17,14
R3PAPH61169,17,13
R3PAPH61201,17,6
R3PAPH61254,17,16
R3PAPH61280,17,28
R3PAPH61300,17,13
R3PAPH61301,17,8
R3PAPH61408,17,10
R3PAPH61427,17,15
R3PAPH61493,17,9
R3PAPH61519,17,22
R3PAPH61525,17,13
R3PAPH61560,17,12
R3PAPH61704,17,10
R3PAPH61762,17,9
R3PAPH61773,17,13
R3PAPH61804,17,11
R3PAPH61844,17,18
R3PAPH61876,17,26
R3PAPH61890,17,4
R3PAPH61964,17,4
R3PAPH61970,17,19
R3PAPH61985,17,16
R3PAPH61987,17,4
R3PAPH62014,17,14
R3PAPH62093,17,4
R3PAPH62123,17,36
R3PAPH62126,17,17
R3PAPH62167,17,21
R3PAPH62288,17,6
R3PAPH62309,17,9
R3PAPH62313,17,8
R3PAPH62335,17,12
R3PAPH62393,17,9
R3PAPH62445,17,21
R3PAPH62446,17,17
R3PAPH62465,17,31
R3PAPH62532,17,7
R3PAPH62534,17,15
R3PAPH62535,17,10
R3PAPH62549,17,4
R3PAPH62576,17,6
R3PAPH62587,17,25
R3PAPH62676,17,23
R3PAPH62681,17,16
R3PAPH62683,17,15
R3PAPH62824,17,13
R3PAPH62854,17,13
R3PAPH62865,17,13
R3PAPH62873,17,13
R3PAPH62884,17,50
R3PAPH62905,17,62
R3PAPH62909,17,14
R3PAPH63020,17,11
R3PAPH63104,17,30
R3PAPH63184,17,20
R3PAPH63216,17,29
R3PAPH63266,17,0
R3PAPH63313,17,20
R3PAPH63367,17,8
R3WANM13800,17,33
R3WANM14645,17,25
R3WANM2365,17,15
R3WANM25240,17,13
R3WANM26520,17,16
R3WANM26821,17,14
R3WANM26893,17,19
R3WANM7704,17,8
R3WANO13622,17,22
R3WANO4956,17,13
R3WAPH10140,17,0
R3WAPH10141,17,17
R3WAPH10204,17,6
R3WAPH10224,17,13
R3WAPH11534,17,20
R3WAPH12327,17,45
R3WAPH13404,17,13
R3WAPH1366,17,18
R3WAPH13718,17,9
R3WAPH13743,17,8
R3WAPH13786,17,17
R3WAPH13972,17,17
R3WAPH14087,17,21
R3WAPH14717,17,23
R3WAPH14812,17,54
R3WAPH14846,17,25
R3WAPH14892,17,11
R3WAPH14923,17,36
R3WAPH15140,17,22
R3WAPH1829,17,12
R3WAPH24675,17,5
R3WAPH24766,17,10
R3WAPH25100,17,5
R3WAPH25120,17,11
R3WAPH25201,17,10
R3WAPH2523,17,19
R3WAPH2530,17,8
R3WAPH25317,17,12
R3WAPH25372,17,17
R3WAPH25454,17,11
R3WAPH25489,17,10
R3WAPH25500,17,40
R3WAPH25691,17,22
R3WAPH25949,17,17
R3WAPH2600,17,12
R3WAPH26791,17,13
R3WAPH26863,17,12
R3WAPH26890,17,15
R3WAPH3087,17,27
R3WAPH4922,17,14
R3WAPH499,17,18
R3WAPH5066,17,14
R3WAPH5226,17,11
R3WAPH539,17,21
R3WAPH5448,17,12
R3WAPH5600,17,21
R3WAPH5831,17,6
R3WAPH5876,17,17
R3WAPH5918,17,17
R3WAPH5943,17,8
R3WAPH6024,17,1872
R3WAPH6047,17,8
R3WAPH6106,17,31
R3WAPH6195,17,16
R3WAPH6270,17,18
R3WAPH6660,17,10
R3WAPH6686,17,14
R3WAPH6692,17,9
R3WAPH6703,17,7
R3WAPH6715,17,5
R3WAPH6789,17,11
R3WAPH6925,17,15
R3WAPH6934,17,10
R3WAPH6940,17,8
R3WAPH7073,17,10
R3WAPH7078,17,20
R3WAPH7118,17,11
R3WAPH7191,17,32
R3WAPH7302,17,54
R3WAPH7403,17,5
R3WAPH7492,17,10
R3WAPH7558,17,20
R3WAPH7629,17,6
R3WAPH7634,17,18
R3WAPH7748,17,11
R3WAPH7750,17,13
R3WAPH7798,17,23
R3WAPH7817,17,5
R3WAPH7838,17,13
R3WAPH7844,17,13
R3WAPH8210,17,7
R3WAPH8276,17,9
R3WAPH8312,17,13
R3WAPH835,17,12
R3WAPH8392,17,7
R3WAPH8464,17,5
R3WAPH8485,17,13
R3WAPH8632,17,29
R3WAPH8844,17,42
R3WAPH8853,17,12
R3WAPH887,17,20
R3WAPH8933,17,18
R3WAPH8940,17,15
R3WAPH9047,17,12
R3WAPH9250,17,20
R3WAPH9353,17,20
R3WAPH9442,17,18
R3WAPH9510,17,17
R3WAPH9587,17,9
R3WAPH9589,17,11
R4KIPH64522,17,17
R4KIPH64530,17,14
R4KIPH64564,17,8
R4KIPH64595,17,32
R4KIPH64611,17,12
R4KIPH64618,17,15
R4KIPH64635,17,13
R4KIPH64647,17,9
R4KIPH64679,17,24
R4KIPH64715,17,10
R4KIPH64759,17,19
R4KIPH64810,17,17
R4KIPH64874,17,23
R4KIPH65016,17,10
R4KIPH65024,17,5
R4KIPH65060,17,13
R4KIPH65067,17,13
R4KIPH65211,17,19
R4KIPH65219,17,20
R4KIPH65272,17,11
R4KIPH65300,17,26
R4KIPH65334,17,10
R4KIPH65340,17,20
R4KIPH65402,17,6
R4KIPH65478,17,13
R4KIPH65587,17,9
R4KIPH65641,17,20
R4KIPH65646,17,32
R4KIPH65677,17,15
R4KIPH65682,17,17
R4KIPH65725,17,17
R4KIPH65841,17,18
R4KIPH65902,17,24
R4WAPH66001,17,20
R4WAPH66021,17,18
R4WAPH66031,17,42
R4WAPH66143,17,11
R4WAPH66145,17,16
R4WAPH66199,17,17
R4WAPH66323,17,45
R4WAPH66348,17,12
R4WAPH66430,17,7
R4WAPH66550,17,18
R4WAPH66554,17,20
R4WAPH66596,17,29
R4WAPH66611,17,21
R4WAPH66719,17,19
R4WAPH66720,17,21
R4WAPH66773,17,20
R4WAPH66783,17,20
R4WAPH66787,17,24
R4WAPH66877,17,10
R4WAPH66928,17,8
R4WAPH66975,17,16
R4WAPH67031,17,27
R4WAPH67034,17,30
R4WAPH67047,17,18
R4WAPH67057,17,21
R4WAPH67148,17,32
R4WAPH67259,17,11
R4WAPH67287,17,23
R4WAPH67321,17,19
R4WAPH67340,17,22
R4WAPH67350,17,8
R4WAPH67355,17,16
R4WAPH67376,17,8
R4WAPH67389,17,13
R4WAPH67480,17,15
R4WAPH67673,17,11
R4WAPH67688,17,24
R4WAPH67692,17,21
R4WAPH67757,17,18
R4WAPH67821,17,10
R4WAPH67918,17,10
R4WAPH68009,17,25
R4WAPH68243,17,16
R4WAPH68582,17,17
S5PH101,17,20
S5PH102,17,15
S5PH1057,17,13
S5PH1125,17,13
S5PH1141,17,8
S5PH1153,17,21
S5PH1210,17,24
S5PH1235,17,20
S5PH1356,17,22
S5PH1366,17,35
S5PH1420,17,17
S5PH1469,17,18
S5PH148,17,35
S5PH1618,17,39
S5PH168,17,12
S5PH1720,17,18
S5PH1741,17,19
S5PH1752,17,12
S5PH1772,17,22
S5PH179,17,15
S5PH1823,17,17
S5PH1843,17,63
S5PH1880,17,15
S5PH1912,17,11
S5PH1954,17,32
S5PH222,17,21
S5PH249,17,11
S5PH266,17,21
S5PH273,17,40
S5PH300,17,158
S5PH304,17,8
S5PH305,17,42
S5PH323,17,6
S5PH366,17,10
S5PH402,17,19
S5PH491,17,27
S5PH527,17,11
S5PH63,17,29
S5PH709,17,9
S5PH825,17,7
S5PH829,17,23
S5PH911,17,9
S5PH921,17,21
S5PH972,17,8
S5PH985,17,6
SNCNM167,17,9
SNCNM224,17,9
SNCNM238,17,23
SNCNM305,17,27
SNCNM324,17,30
SNCNM417,17,20
SNCPH108,17,10
SNCPH47,17,16
SNCPH95,17,8
SOKCNM799,17,18
SOKCNM894,17,35
SOKCNM900,17,7
SOKCNM933,17,8
SOKCPH572,17,27
SOKCPH591,17,26
SOKCPH606,17,15
SOKCPH633,17,22
SOKCPH643,17,27
SOKCPH687,17,7
SOKCPH688,17,19
SSE1887,17,12
SSE1898,17,23
SSE1899,17,6
SSE1950,17,15
SSE1959,17,3
SSENM1287,17,9
SSENM1312,17,5
SSENM1351,17,8
SSENM1362,17,11
SSENM1399,17,21
SSENM1402,17,12
SSENM1495,17,16
SSENM1515,17,23
SSENM1732,17,83862
SSENM1748,17,15
SSENM1762,17,5
SSENM1810,17,9
SSEPH1017,17,30
SSEPH1020,17,15
SSEPH1045,17,9
SSEPH1102,17,0
SSEPH1155,17,32
SSEPH1188,17,12
SSEPH1247,17,24
SSWNM2381,17,22
SSWNM2418,17,9
SSWNM2439,17,23
SSWNM2554,17,9
SSWNM2587,17,15
SSWNM2600,17,16
SSWNM2646,17,15
SSWNM2661,17,31
SSWNM2680,17,11
SSWNM2699,17,48
SSWNM2779,17,6
SSWNM2796,17,5
SSWNM2814,17,23
SSWPH2113,17,10
SSWPH2167,17,28
SSWPH2205,17,29
SSWPH2254,17,21
STUNM3179,17,34
STUNM3181,17,14
STUNM3253,17,12
STUNM3254,17,25
STUNM3318,17,10
STUNM3364,17,8
STUNM3390,17,18
STUNM3394,17,21
STUNM3411,17,15
STUPH3023,17,15
STUPH3035,17,22
STUPH3044,17,15
FNCNM1639,18,19
FNCNM2061,18,21
FNCNM2230,18,6
FNCNM2835,18,12
FNCNM3577,18,13
FNCNM3676,18,38
FNCNM3915,18,22
FNCNM4107,18,3
FNCNM4224,18,34
FNCNM455,18,13
FNCNM4873,18,27
FNCNM4909,18,68
FNCNM564,18,22
FOKCNM1321,18,6
FOKCNM15,18,17
FOKCNM1501,18,12
FOKCNM1723,18,14
FOKCNM18,18,10
FOKCNM1923,18,14
FOKCNM2015,18,8
FOKCNM2113,18,16
FOKCNM2214,18,25
FOKCNM2601,18,7
FOKCNM2609,18,18
FOKCNM2711,18,12
FOKCNM3122,18,21
FOKCNM3407,18,13
FOKCNM4005,18,15
FOKCNM4407,18,34
FOKCNM4519,18,27
FOKCNM716,18,22
FSENM1254,18,10
FSENM1367,18,9
FSENM1963,18,9
FSENM2049,18,45
FSENM2051,18,20
FSENM2224,18,41
FSENM2301,18,23
FSENM2650,18,24
FSENM2787,18,21
FSENM2877,18,43
FSENM290,18,43
FSENM3050,18,53
FSENM3163,18,15
FSENM3397,18,14
FSENM3704,18,12
FSENM373,18,9
FSENM3834,18,16
FSENM4303,18,21
FSENM4439,18,19
FSENM4448,18,24
FSENM4525,18,14
FSENM4634,18,20
FSENM4698,18,11
FSENM4711,18,8
FSENM485,18,32
FSENM60,18,10
FSWNM1142,18,8
FSWNM1338,18,9
FSWNM1354,18,18
FSWNM1355,18,11
FSWNM1633,18,10
FSWNM1637,18,19
FSWNM1840,18,20
FSWNM2202,18,18
FSWNM2542,18,16
FSWNM2551,18,11
FSWNM2553,18,26
FSWNM2646,18,24
FSWNM2669,18,25
FSWNM2673,18,4
FSWNM2731,18,21
FSWNM2946,18,26
FSWNM2970,18,7
FSWNM3026,18,17
FSWNM3055,18,9
FSWNM3255,18,18
FSWNM3627,18,52
FSWNM3703,18,41
FSWNM371,18,10
FSWNM3846,18,11
FSWNM4162,18,24
FSWNM4167,18,7
FSWNM426,18,70
FSWNM4262,18,15
FSWNM4552,18,9
FSWNM4848,18,9
FSWNM549,18,17
FSWNM768,18,24
FTUNM1091,18,9
FTUNM1598,18,19
FTUNM1780,18,8
FTUNM193,18,123
FTUNM195,18,16
FTUNM1994,18,16
FTUNM2180,18,26
FTUNM2682,18,60
FTUNM3382,18,14
FTUNM3385,18,12
FTUNM3492,18,18
FTUNM3697,18,21
FTUNM4084,18,18
FTUNM4275,18,10
FTUNM4393,18,16
FTUNM4396,18,22
FTUNM4486,18,21
FTUNM4686,18,12
Nm-W100208,18,9
Nm-W100227,18,8
Nm-W100639,18,11
Nm-W100670,18,60
Nm-W100680,18,9
Nm-W101178,18,19
Nm-W101198,18,21
Nm-W101303,18,7
Nm-W101304,18,9
Nm-W101412,18,7
Nm-W101857,18,10
Nm-W101975,18,12
Nm-W102174,18,16
Nm-W102205,18,18
Nm-W102250,18,7
Nm-W102266,18,20
Nm-W102281,18,113
Nm-W102301,18,36
Nm-W102321,18,6
Nm-W102346,18,5
Nm-W102350,18,9
Nm-W102467,18,7
Nm-W102541,18,16
Nm-W102613,18,25
Nm-W102639,18,10
Nm-W102744,18,16
Nm-W102745,18,8
Nm-W102791,18,21
Nm-W102821,18,15
Nm-W103014,18,7
Nm-W103021,18,4
Nm-W103350,18,7
Nm-W103379,18,21
Nm-W103390,18,21
Nm-W103464,18,34
Nm-W103511,18,15
Nm-W103582,18,5
Nm-W103598,18,16
Nm-W103599,18,14
Nm-W103617,18,17
Nm-W103645,18,20
Nm-W104251,18,23
Nm-W104293,18,24
Nm-W104433,18,16
Nm-W104613,18,12
Nm-W104636,18,12
Nm-W104643,18,103
Nm-W104677,18,13
Nm-W104713,18,7
Nm-W104741,18,7
Nm-W104813,18,20
Nm-W104956,18,13
Nm-W105065,18,8
Nm-W105114,18,6
Nm-W105364,18,17
Nm-W105399,18,38
Nm-W105561,18,5
Nm-W105586,18,42
Nm-W105715,18,10
Nm-W106004,18,8
Nm-W106354,18,9
Nm-W106556,18,26
Nm-W106597,18,15
Nm-W106652,18,6
Nm-W106830,18,11
Nm-W107197,18,10
Nm-W107209,18,18
Nm-W107455,18,31
Nm-W107554,18,12
Nm-W107720,18,47
Nm-W107802,18,13
Nm-W107833,18,9
Nm-W108107,18,6
Nm-W108410,18,7
Nm-W108424,18,14
Nm-W108666,18,7
Nm-W108692,18,9
Nm-W108696,18,35
Nm-W108891,18,5
Nm-W109078,18,6
Nm-W109137,18,13
Nm-W109217,18,18
Nm-W109322,18,108
Nm-W109488,18,7
Nm-W109506,18,18
Nm-W109574,18,10
Nm-W109633,18,21
Nm-W109657,18,27
Nm-W109706,18,9
Nm-W109710,18,10
Nm-W109714,18,71
Nm-W109766,18,8
Nm-W109787,18,8
Nm-W109907,18,50
Nm-W109934,18,13
Nm-W109939,18,23
Nm-W110244,18,33
Nm-W110478,18,6
Nm-W112023,18,16
Nm-W112653,18,7
Nm-W112710,18,8
Nm-W113825,18,22
Nm-W114097,18,11
Nm-W114754,18,9
Nm-W115827,18,20
Nm-W116437,18,7
Nm-W116990,18,9
Nm-W117020,18,13
Nm-W118061,18,10
Nm-W118584,18,9
Nm-W118650,18,7
Nm-W120284,18,9
Nm-W121084,18,3
Nm-W121571,18,10
Nm-W122156,18,9
Nm-W122306,18,5
Nm-W122374,18,21
Nm-W123169,18,8
Nm-W123691,18,19
Nm-W124626,18,43
Nm-W124806,18,17
Nm-W125209,18,14
Nm-W125432,18,14
Nm-W125789,18,6
Nm-W126329,18,10
Nm-W126721,18,10
Nm-W127370,18,12
Nm-W128051,18,18
Nm-W128134,18,60
Nm-W128343,18,18
Nm-W128831,18,19
Nm-W128880,18,42
Nm-W129504,18,51
NmW103348,18,7
Ph-W100202,18,9
Ph-W100283,18,7
Ph-W100312,18,10
Ph-W100322,18,35
Ph-W100388,18,18
Ph-W100471,18,16
Ph-W100474,18,18
Ph-W100631,18,15
Ph-W100714,18,21
Ph-W100759,18,7
Ph-W100808,18,10
Ph-W100913,18,38
Ph-W100954,18,105
Ph-W100972,18,23
Ph-W101218,18,1
Ph-W101229,18,8
Ph-W101324,18,12
Ph-W101444,18,14
Ph-W101476,18,44
Ph-W101479,18,8
Ph-W101636,18,35
Ph-W101648,18,9
Ph-W101672,18,12
Ph-W101827,18,4
Ph-W101978,18,21
Ph-W101994,18,14
Ph-W102032,18,17
Ph-W102041,18,13
Ph-W102123,18,16
Ph-W102267,18,14
Ph-W102468,18,10
Ph-W102491,18,12
Ph-W102790,18,41
Ph-W102931,18,17
Ph-W102964,18,10
Ph-W103055,18,21
Ph-W103242,18,27
Ph-W103261,18,35
Ph-W103291,18,12
Ph-W103307,18,20
Ph-W103353,18,23
